,Gender,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,age_range
436,2,0,0,0,0,5,0,1,0,1,0,0,0,0,1,1,1,2,1,1,0,1,1
438,0,0,0,1,3,2,0,1,2,2,1,0,0,0,0,1,1,0,1,0,0,0,1
439,2,0,1,1,2,0,1,1,2,2,2,2,2,2,1,1,2,2,0,0,2,0,1
441,2,0,0,0,2,5,1,1,2,0,2,0,0,2,0,1,0,0,1,1,0,0,2
442,2,0,0,1,3,5,0,1,2,2,2,2,2,0,0,1,1,2,0,2,2,1,3
443,0,0,0,0,0,1,1,1,2,0,0,1,0,0,1,1,1,2,1,1,2,0,2
445,2,0,1,0,1,5,0,1,2,0,1,0,0,0,2,1,1,1,1,0,1,1,2
446,2,0,1,0,0,5,0,1,2,1,0,0,0,0,0,1,1,1,1,0,0,1,2
447,0,0,0,1,3,1,0,1,2,2,1,1,0,1,2,0,1,1,1,1,1,1,1
448,2,0,0,1,2,2,0,1,2,2,2,1,0,0,1,1,1,2,1,1,0,0,1
450,2,1,1,1,1,4,1,1,2,2,1,1,2,4,1,1,2,2,0,0,2,0,3
451,1,0,1,0,0,5,0,1,2,2,2,0,2,0,2,0,0,1,1,0,2,0,2
452,2,0,1,1,1,5,0,1,2,2,2,1,0,3,2,1,1,0,1,1,1,1,1
453,2,0,0,1,3,4,0,1,0,1,1,1,0,0,2,2,1,0,1,1,0,0,2
454,2,0,1,1,3,1,0,1,0,1,1,0,0,0,2,1,0,0,1,2,0,0,1
455,2,0,0,0,3,5,0,1,0,0,1,1,2,2,1,1,2,2,0,2,0,0,2
459,2,0,0,0,0,3,0,1,2,0,1,1,0,0,0,0,1,1,1,1,0,0,2
461,0,0,0,0,0,3,0,1,2,1,2,2,0,4,0,1,1,2,1,1,2,0,2
462,2,0,0,0,3,4,1,1,1,2,1,1,0,2,2,0,1,0,1,1,0,0,1
463,0,0,1,0,0,2,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1
464,2,0,1,1,3,4,1,1,0,0,2,0,0,2,2,1,1,2,1,0,2,0,1
466,2,0,1,1,2,5,0,1,2,2,1,1,0,0,0,1,1,2,1,0,1,0,4
470,2,0,0,1,3,1,1,1,2,2,2,2,2,4,1,1,1,2,1,1,2,0,2
471,2,0,0,1,2,5,0,1,2,2,2,2,2,2,0,1,1,2,1,2,2,0,4
472,2,0,0,0,3,4,0,1,0,0,1,1,0,3,2,1,0,0,1,0,1,0,1
474,2,0,0,0,3,4,1,1,0,0,1,1,0,3,0,1,1,2,1,0,0,0,2
475,2,0,0,1,3,5,0,1,2,1,2,2,0,0,0,0,0,0,1,0,0,0,4
479,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,2,1,0,0,0,1
480,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,2,2,0,2,2,0,1
481,2,0,0,1,3,5,0,1,2,2,2,2,2,2,2,0,0,0,1,2,0,0,3
483,2,0,0,1,2,4,0,1,2,2,1,1,0,0,0,1,1,0,1,0,0,0,1
484,2,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3
486,0,0,1,1,3,2,0,1,0,1,1,1,0,0,2,0,1,0,1,0,0,0,1
487,2,1,1,1,1,0,1,1,1,2,1,1,2,4,1,1,2,2,1,1,2,0,1
490,2,0,0,0,0,5,0,1,2,1,0,0,2,0,1,1,0,1,1,1,2,0,2
491,2,0,0,0,2,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1
493,0,1,1,1,3,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1
494,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1
495,0,0,1,1,1,5,0,1,2,1,0,1,0,0,0,1,1,1,1,1,2,1,1
496,2,0,0,1,3,5,0,0,2,1,1,1,0,1,2,0,1,0,1,1,1,1,2
497,0,1,1,1,1,0,1,1,0,1,1,1,2,1,2,1,1,0,1,0,1,1,1
500,0,0,0,1,0,2,0,1,2,2,1,1,2,0,0,0,0,0,1,1,1,0,2
504,0,0,0,1,3,1,0,1,1,2,1,1,0,0,2,0,0,0,1,0,1,0,2
505,2,0,0,1,3,5,0,1,2,2,2,2,0,0,0,1,1,0,1,1,2,0,3
506,2,0,0,0,0,1,0,0,2,0,2,1,0,3,0,1,2,2,0,2,1,0,3
508,2,0,1,1,3,5,0,1,2,2,2,2,0,4,1,1,1,2,1,2,2,0,3
509,2,0,0,0,0,5,0,1,2,1,2,0,2,0,1,1,1,2,1,0,2,0,1
510,0,0,0,1,3,3,1,1,2,2,2,2,0,4,1,1,1,1,1,1,0,0,2
511,0,0,0,0,3,4,0,1,1,0,1,1,1,2,0,1,1,0,1,1,2,0,1
512,2,0,0,0,0,5,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
513,2,0,0,0,0,2,0,1,2,2,2,2,2,4,1,1,2,2,1,1,2,0,2
514,2,0,1,1,3,5,0,1,2,1,2,2,2,0,2,1,0,0,1,1,1,0,2
515,2,0,0,0,0,4,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,3
516,2,0,0,1,2,3,1,1,2,1,2,2,2,0,1,1,1,2,1,0,2,0,3
517,0,0,1,1,3,5,0,0,2,2,2,2,2,4,0,1,2,2,1,1,1,1,2
520,2,0,0,0,0,5,0,1,2,2,0,2,0,0,0,1,1,2,0,0,2,0,5
521,0,0,0,0,0,5,0,0,0,1,0,0,2,0,0,0,1,1,1,1,0,0,1
522,2,0,0,0,0,5,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,2
524,2,1,1,1,3,0,1,1,0,2,0,1,2,1,0,1,1,2,1,2,2,0,2
525,0,0,1,1,2,3,1,1,2,2,2,2,2,4,0,0,1,1,1,1,2,0,3
528,2,0,0,1,3,4,0,1,2,2,1,2,2,4,1,1,0,1,1,1,2,0,1
536,2,0,1,1,1,2,1,1,2,2,2,2,0,2,2,1,1,2,1,1,1,0,2
537,2,0,1,1,0,5,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1
539,0,0,1,1,3,3,0,1,2,2,1,0,0,0,1,1,1,1,1,1,1,1,1
540,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1
541,0,0,1,1,2,1,0,1,2,2,1,1,2,2,1,1,2,2,1,1,2,0,2
543,0,0,1,1,1,1,1,1,2,0,1,0,0,0,2,2,1,1,1,1,1,1,1
547,2,0,1,1,3,5,0,1,2,0,1,2,0,1,2,1,1,2,1,2,1,0,2
548,2,0,1,0,0,5,0,1,2,2,2,2,2,0,1,1,1,2,1,0,2,0,1
550,0,0,1,0,0,3,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1
557,2,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,2
559,2,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,1,1,1,1,2,0,1
560,2,1,0,0,0,4,1,0,1,0,1,1,0,4,0,1,1,0,1,1,2,0,5
561,2,0,1,1,3,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,2,0,1
563,2,0,0,1,2,2,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,2
565,2,0,0,1,3,5,0,1,2,2,1,1,2,1,0,1,1,0,1,0,1,0,1
566,2,0,0,1,3,3,0,1,2,1,2,0,2,0,2,0,2,2,1,0,0,0,2
567,2,0,0,1,3,5,0,1,2,0,1,2,0,2,1,1,2,1,0,2,0,0,2
568,2,0,1,0,3,5,0,1,2,1,0,0,0,2,0,1,0,1,1,2,1,0,2
569,2,0,1,1,3,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,2
570,2,0,1,1,2,0,0,1,1,2,1,1,0,0,0,1,1,2,1,1,2,0,1
571,2,0,0,1,1,5,0,1,2,2,2,2,2,2,0,0,2,2,0,0,0,0,3
572,0,0,0,0,3,3,0,1,0,1,0,2,0,0,1,1,1,2,1,1,2,0,1
573,0,0,1,1,3,2,0,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1
574,2,0,0,0,0,2,1,1,1,2,1,1,0,0,1,1,0,0,1,0,1,0,3
575,2,0,1,0,0,2,0,1,0,0,1,0,0,2,1,1,2,2,1,1,2,0,2
576,2,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,2,2,1,0,0,0,1
577,2,0,1,0,3,4,1,1,0,1,1,1,2,4,1,1,1,2,1,1,2,0,2
579,2,0,1,1,3,2,1,0,2,0,1,1,0,0,0,1,1,1,1,0,0,0,2
580,2,0,1,1,1,5,0,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,3
581,2,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,2,0,0,0,0,3
583,2,0,0,0,0,4,0,1,1,2,1,1,2,4,1,1,1,2,0,0,2,0,2
585,0,0,0,0,0,2,0,0,0,1,1,1,0,2,0,0,2,2,0,0,0,0,2
587,0,0,0,0,0,2,0,1,2,2,2,1,2,0,0,1,1,1,1,0,0,1,1
588,2,0,1,1,3,4,0,1,1,0,1,1,0,2,0,1,2,2,1,0,0,0,2
589,2,0,0,1,3,4,0,1,1,2,1,1,0,2,1,1,2,2,1,0,0,0,3
590,2,0,1,1,3,2,1,1,2,2,1,1,0,0,0,1,1,1,1,2,0,1,2
591,2,0,1,1,3,2,0,1,0,0,1,1,1,1,2,1,1,1,1,0,0,0,1
593,2,0,1,1,3,5,0,1,2,1,2,2,0,0,0,1,1,1,1,1,1,0,3
594,2,0,1,0,0,1,0,1,2,2,2,2,0,0,1,1,1,2,1,0,2,0,1
595,2,0,0,0,2,1,0,1,2,1,0,0,0,0,1,1,1,1,1,1,2,0,1
596,0,0,1,1,3,1,0,1,2,1,1,1,0,1,2,0,0,0,1,1,1,1,1
597,2,0,0,0,0,2,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,2
598,2,0,0,0,0,3,1,1,0,1,0,0,0,0,1,1,2,2,1,1,2,0,3
599,2,0,1,1,2,1,0,1,1,0,1,0,0,1,2,2,1,0,1,1,1,1,2
600,2,0,1,0,1,1,0,1,2,2,2,2,0,0,1,1,1,2,1,1,0,0,1
601,2,1,1,0,0,4,1,1,1,0,2,2,0,4,1,1,2,2,1,0,2,0,2
602,2,0,1,1,3,1,0,0,2,1,1,1,2,1,2,2,0,0,1,1,1,0,2
603,0,1,1,1,1,0,1,0,1,2,1,2,2,1,1,1,2,2,1,1,2,0,1
604,2,0,0,0,0,5,0,1,2,1,0,0,2,0,0,0,0,0,1,0,1,0,1
605,2,0,0,0,3,1,0,1,1,2,1,1,0,0,0,0,1,1,1,1,1,0,2
606,2,0,0,0,3,0,1,1,0,0,1,0,0,0,2,0,1,1,1,0,0,0,3
607,2,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,1,0,1,0,1,0,1
608,2,0,0,0,0,2,0,1,0,0,1,1,0,0,1,1,2,2,1,0,2,0,1
610,2,0,0,1,3,4,0,1,1,2,1,1,2,2,1,1,1,2,0,0,2,0,2
611,2,1,0,0,2,4,1,0,1,2,1,1,0,4,1,1,1,2,0,0,2,0,3
612,2,0,0,0,1,5,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,2
614,2,0,0,0,2,5,0,1,2,0,1,1,0,4,2,0,1,0,1,1,0,0,1
615,2,1,0,1,1,4,1,1,1,1,1,2,0,1,1,1,2,2,1,0,2,0,1
616,2,0,0,0,0,2,0,1,2,0,2,0,0,0,1,1,1,1,0,0,2,0,2
617,2,0,1,1,2,1,1,0,2,2,1,1,2,3,2,1,1,0,1,0,1,0,2
622,0,0,0,1,1,2,1,1,2,2,1,1,0,4,0,1,1,1,1,2,0,0,2
623,0,0,1,1,3,5,0,1,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1
624,0,0,1,1,3,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,2
625,0,0,1,1,2,3,0,1,2,2,2,2,0,1,0,1,0,1,1,1,1,0,1
627,2,1,1,1,3,4,0,1,1,2,1,1,2,2,1,1,1,1,1,1,1,0,2
629,2,0,1,1,3,2,1,1,2,1,1,0,0,0,2,1,1,1,1,1,0,1,1
631,2,0,1,1,2,4,0,1,2,2,1,1,0,0,2,0,1,1,1,1,0,0,4
633,0,0,0,1,3,1,1,1,2,2,1,0,0,2,0,1,1,2,1,1,2,0,2
638,2,1,0,0,0,0,1,1,2,1,1,1,2,4,1,1,1,2,1,1,2,0,2
643,2,0,0,0,0,2,0,1,2,2,1,2,2,1,2,0,0,0,1,0,0,1,4
650,2,0,0,0,2,5,1,0,0,0,2,2,0,0,1,1,1,1,1,0,0,0,2
654,2,0,0,1,0,3,0,0,2,1,2,2,0,4,0,1,0,0,1,1,2,0,2
662,2,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2
671,2,0,1,0,3,4,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
675,2,0,0,1,3,2,1,0,0,1,1,0,0,0,1,1,1,2,1,0,0,0,1
677,0,0,1,1,2,4,0,1,0,0,1,1,0,0,2,1,0,0,1,1,0,0,1
679,2,0,0,1,1,0,1,1,2,1,1,2,0,4,1,1,2,2,1,0,2,0,3
681,2,0,0,1,3,5,0,0,2,2,2,2,0,0,1,1,1,2,1,1,0,0,2
682,3,0,1,1,1,2,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
686,0,0,1,1,2,5,0,1,2,2,2,2,2,2,1,1,1,2,1,1,2,0,2
687,2,0,1,1,3,1,0,1,2,1,2,2,2,2,0,0,1,2,1,1,2,0,3
688,2,0,0,0,0,2,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1
697,0,0,0,0,0,5,1,0,1,2,1,1,0,3,2,0,0,0,1,0,1,0,2
699,2,0,0,0,0,4,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1
700,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,1,2,1,1,0,0,1
701,2,1,1,1,2,0,1,1,1,2,2,2,1,3,1,1,2,2,1,1,2,1,2
702,2,0,1,1,3,1,0,1,2,2,0,0,2,0,0,1,2,2,1,1,0,0,2
703,2,0,0,1,1,2,0,0,2,2,2,1,2,2,1,1,1,2,1,0,2,0,1
704,2,0,1,1,3,2,0,0,2,1,1,2,0,2,2,1,0,0,1,1,1,0,3
706,2,0,0,0,0,2,0,1,0,1,1,1,0,0,2,2,1,0,1,1,1,0,1
707,2,1,0,1,3,0,1,1,0,1,0,0,0,4,1,1,2,2,2,2,0,0,2
708,0,0,0,0,0,2,1,1,0,1,1,0,0,0,2,1,1,0,1,1,0,0,2
709,2,0,0,1,1,2,0,1,2,2,1,1,2,4,1,1,2,2,0,0,2,0,1
712,2,0,1,0,0,1,0,1,0,0,1,0,0,4,1,1,1,2,1,0,0,0,1
713,2,0,0,0,0,4,0,1,2,2,1,2,2,0,0,1,1,1,1,1,1,0,1
714,2,1,1,1,3,0,1,1,2,2,0,0,0,3,2,0,1,0,1,1,1,0,2
717,2,1,0,0,0,4,1,1,2,2,2,1,2,2,1,1,2,2,0,0,2,0,2
719,2,0,0,0,0,2,0,1,2,1,1,0,0,0,1,1,2,2,1,1,0,0,1
723,2,0,1,1,0,4,1,1,0,0,2,0,0,0,2,1,1,2,1,1,1,0,1
724,2,0,1,1,3,0,0,0,1,2,1,1,0,0,1,1,1,2,0,0,0,0,2
728,2,0,0,0,0,5,0,0,0,1,0,0,0,0,1,1,2,2,1,1,1,0,1
732,2,0,0,0,0,4,1,1,0,1,1,1,0,4,1,1,2,2,1,1,0,0,1
733,2,0,0,0,0,2,0,0,2,2,2,2,2,0,1,1,2,2,1,1,0,0,2
734,2,0,0,0,0,1,0,1,0,1,1,1,0,2,1,1,2,2,1,1,2,0,2
736,2,0,0,0,0,5,0,0,2,2,0,2,2,0,1,1,1,2,1,0,0,0,3
739,2,0,1,1,3,5,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2
743,2,0,1,1,3,2,0,1,2,2,1,0,0,2,0,1,1,2,0,2,0,0,2
744,2,0,0,1,3,1,1,1,2,2,1,1,0,3,0,0,1,1,0,0,0,0,2
745,2,1,0,1,3,2,1,1,0,1,0,0,0,0,1,1,1,1,1,2,0,0,1
748,2,0,1,1,2,4,0,1,2,2,2,2,2,4,1,1,1,2,1,1,2,0,2
752,2,0,1,1,3,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,2
754,2,0,0,0,0,5,0,1,2,2,2,2,2,4,1,1,1,2,1,1,2,0,2
755,0,0,1,1,3,2,1,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,1
756,0,0,1,1,3,2,0,0,2,1,1,0,0,0,0,1,0,0,1,1,0,0,2
757,2,0,1,1,3,5,0,1,2,0,2,0,0,1,2,0,0,0,1,0,1,0,1
759,2,0,0,1,1,5,0,0,1,2,1,1,1,0,2,1,1,1,1,2,1,1,1
761,0,0,1,1,2,2,0,0,2,2,2,2,0,0,0,0,2,1,1,0,2,0,2
764,0,0,0,1,3,1,0,1,0,1,2,0,0,2,2,1,1,0,1,0,1,0,1
766,0,1,1,1,3,0,0,1,2,2,2,2,2,2,0,2,1,0,1,1,1,0,2
768,0,0,0,1,0,4,1,1,2,0,1,1,0,0,0,0,1,1,1,1,1,0,2
771,2,1,1,1,3,0,1,1,1,2,1,1,2,4,0,0,2,2,1,1,2,0,2
776,2,0,0,0,3,4,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,3
778,0,0,0,0,0,5,0,1,0,1,1,2,0,0,0,1,1,2,1,1,0,0,1
781,2,0,0,1,3,4,1,1,1,2,1,1,2,1,1,1,2,2,2,2,0,0,2
783,2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,2,1,0,0,0,2
784,2,0,0,0,0,4,0,1,0,0,1,1,0,0,1,1,1,2,1,1,0,0,1
785,2,0,1,1,3,5,0,0,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1
787,2,0,1,1,3,2,0,1,2,2,0,0,2,0,0,1,1,1,1,0,0,0,1
791,2,0,0,1,3,5,0,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,2
792,0,0,0,1,1,4,1,1,0,1,1,1,2,1,2,1,1,1,1,2,1,1,2
793,0,0,0,1,3,1,0,0,2,0,1,1,2,3,2,0,0,1,1,2,1,1,2
794,0,0,1,1,3,5,0,1,0,1,0,0,0,3,2,0,1,1,1,0,1,1,1
795,2,0,0,0,0,2,0,1,2,2,1,1,0,2,0,1,1,2,1,0,1,1,2
796,0,0,1,1,1,1,0,1,2,0,1,0,0,0,2,1,1,2,1,1,0,0,2
799,0,0,0,1,3,1,1,1,0,0,0,0,0,4,0,1,1,0,1,0,2,0,2
800,2,0,0,0,0,1,0,0,2,2,2,1,2,4,2,0,2,2,1,0,0,0,1
801,2,0,1,1,3,4,0,1,1,2,1,1,0,4,1,1,1,2,0,0,2,0,1
802,2,0,0,0,0,2,1,1,2,0,1,1,0,0,2,0,0,0,1,1,0,0,2
803,0,0,0,0,0,5,0,1,2,2,2,2,2,4,1,1,1,0,1,1,2,0,1
805,3,0,0,1,3,2,0,1,1,2,1,1,0,1,2,0,1,1,1,1,1,1,1
806,0,0,1,1,3,1,0,0,2,2,2,2,2,0,0,1,1,2,1,1,0,1,2
807,0,0,1,0,0,4,0,1,0,0,1,0,0,0,1,1,0,1,1,0,2,0,2
808,2,0,0,0,0,2,1,1,0,1,1,0,0,4,1,1,2,2,0,0,2,0,1
809,2,0,1,0,3,5,0,1,2,2,1,2,0,0,0,1,1,1,1,0,1,0,3
812,2,0,0,1,1,0,0,0,1,0,1,1,2,3,2,1,1,1,1,2,1,1,2
813,2,0,0,1,0,4,1,1,1,2,1,1,0,0,0,0,1,1,1,1,0,0,1
815,0,0,0,0,3,2,0,1,0,1,1,0,0,0,2,1,0,0,1,2,0,0,2
816,2,0,1,1,3,3,0,1,2,2,2,2,2,3,0,1,1,2,1,1,0,0,2
817,2,1,1,1,3,0,1,1,1,2,1,1,1,4,2,2,1,0,1,1,2,0,3
820,0,0,1,1,3,1,0,0,2,1,2,0,0,0,2,0,1,0,1,1,0,0,2
822,2,0,0,0,0,5,1,1,1,2,1,1,1,3,2,2,0,0,1,1,0,0,2
823,2,0,0,0,0,5,1,1,0,1,0,0,0,0,1,1,1,2,1,0,2,0,2
824,2,0,0,0,0,5,0,1,2,0,2,2,0,0,1,1,1,2,1,0,0,0,3
825,0,0,1,0,1,2,0,1,0,0,1,1,1,3,2,2,0,1,1,1,1,1,3
826,2,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,1,2,0,0,2,0,0
827,2,1,0,0,3,0,1,1,0,1,1,1,0,2,2,0,1,0,1,1,0,0,2
829,2,0,1,1,3,0,0,0,1,2,1,1,2,0,1,1,1,2,1,1,2,0,2
830,2,0,1,0,3,5,1,0,2,2,1,2,2,4,0,1,1,0,1,1,2,0,1
831,2,0,0,0,0,1,0,1,2,1,1,0,0,0,0,1,1,1,1,0,0,0,2
833,0,0,1,1,2,1,0,1,2,1,0,1,0,0,1,1,2,2,1,0,0,0,1
834,2,0,0,1,3,0,0,1,1,0,1,1,0,0,2,1,0,0,1,2,0,0,2
836,0,0,1,1,1,4,0,1,2,2,1,1,2,4,1,1,1,2,1,2,1,1,1
837,0,0,0,0,0,1,1,1,0,0,1,0,0,3,2,2,0,0,1,1,1,0,3
839,2,0,0,0,2,5,0,1,2,2,2,2,2,1,1,1,1,2,1,1,1,0,2
840,2,0,0,1,3,5,0,0,0,0,1,0,0,3,0,1,1,2,1,1,0,0,3
842,0,0,1,1,3,1,0,1,2,2,1,1,0,1,1,1,2,2,0,0,0,0,2
843,2,0,0,0,3,5,0,1,0,1,2,0,0,0,0,1,1,0,1,1,0,0,2
844,2,0,1,0,0,2,0,0,2,0,1,1,2,1,1,1,1,1,1,1,0,0,2
846,2,0,0,1,3,1,0,1,0,0,2,0,2,0,0,1,1,0,1,1,0,0,2
848,2,1,1,1,3,0,1,1,1,2,1,1,2,4,1,1,2,2,1,1,2,0,2
849,2,0,0,0,2,5,0,1,2,2,2,2,2,0,1,1,1,1,1,0,0,0,2
850,2,0,0,1,3,0,1,1,1,2,1,1,0,2,0,1,0,0,1,0,0,0,3
851,2,0,1,0,0,2,1,1,2,2,1,0,2,0,0,1,0,1,1,1,0,0,1
854,2,0,1,0,0,4,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,2
855,2,0,1,0,0,5,0,1,2,2,2,2,2,4,1,1,1,2,0,2,2,0,1
856,2,0,0,0,0,5,1,1,2,2,2,2,2,4,1,1,2,2,1,1,2,0,4
857,2,0,0,0,0,4,0,1,0,1,0,1,2,2,1,1,1,2,1,0,0,0,1
858,2,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,2,1,1,1,0,2
862,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
863,2,0,1,1,1,4,1,1,1,2,1,1,0,3,2,1,1,2,1,0,1,0,2
864,2,0,0,1,2,5,0,0,2,2,2,2,2,2,2,0,0,0,1,0,2,0,3
866,2,0,1,1,3,4,0,1,2,2,1,1,0,2,0,0,1,1,1,1,0,0,2
867,2,0,0,0,0,0,1,1,1,2,1,1,0,3,0,0,1,2,0,0,1,0,2
870,2,0,0,1,2,5,1,1,2,2,0,2,2,2,1,1,2,2,2,2,2,0,4
873,2,0,0,0,0,5,1,1,0,1,0,0,0,0,1,1,1,2,1,1,0,0,2
874,2,0,1,0,0,3,0,0,2,2,1,1,2,4,0,1,0,0,1,1,1,0,2
875,2,1,1,1,3,4,1,1,0,1,1,0,0,3,2,1,0,0,1,0,0,0,1
876,2,0,0,0,0,2,0,1,2,0,2,1,2,2,0,1,1,1,1,0,1,0,2
877,2,0,0,0,0,5,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1
879,2,0,0,1,0,2,0,1,2,2,1,0,2,4,0,1,0,0,1,1,0,0,2
880,2,0,1,1,3,2,0,1,0,1,0,0,0,0,0,1,1,1,1,1,2,0,1
881,2,0,0,0,0,2,1,1,2,2,0,0,2,4,1,1,1,2,0,0,2,0,1
882,2,0,0,0,0,3,1,1,2,0,2,0,0,0,0,1,1,2,1,1,2,1,2
883,2,1,0,0,0,0,0,1,2,0,1,0,0,1,1,1,1,2,2,2,2,0,2
884,2,0,1,1,3,2,1,1,2,2,1,0,0,0,0,0,1,0,1,0,1,0,2
885,2,0,1,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,3
889,2,0,1,0,3,5,0,1,2,0,2,2,0,0,0,0,1,2,0,0,0,1,2
890,2,1,1,0,3,4,1,0,2,1,0,2,0,0,0,0,1,0,1,0,0,0,3
891,2,1,1,1,2,0,1,1,1,2,1,1,0,3,2,1,1,0,1,0,0,0,2
892,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,2,1,1,0,0,1
893,2,0,1,0,0,1,0,1,2,0,0,2,0,3,2,2,1,0,0,0,1,0,1
894,2,0,1,1,1,3,1,1,0,1,1,0,0,0,0,0,1,1,1,2,0,0,2
895,2,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,2,1,1,0,0,4
896,2,0,0,0,0,5,0,1,2,2,2,2,2,2,1,1,1,2,1,1,2,0,2
898,2,1,0,0,0,0,1,1,1,2,1,1,2,2,1,1,1,2,1,0,2,0,3
899,2,0,0,0,3,2,1,1,0,0,1,0,0,2,1,1,1,2,1,0,1,0,1
900,2,0,1,1,2,2,0,0,1,0,1,1,0,0,2,0,0,0,1,0,1,0,1
902,0,1,0,1,1,0,0,1,2,2,2,2,2,4,0,0,1,1,1,1,2,1,1
904,2,1,0,0,0,0,0,1,1,2,1,1,2,1,1,1,1,1,0,0,0,0,4
905,2,0,1,1,3,5,0,1,2,2,1,2,2,1,2,0,0,0,1,0,1,1,3
906,2,0,0,0,0,5,1,1,2,0,2,2,0,0,2,0,0,0,1,1,0,0,1
907,0,0,1,1,3,5,0,1,2,2,2,1,0,0,2,2,0,0,1,1,1,0,1
908,2,0,0,1,2,3,1,1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,2
909,2,0,0,1,0,5,0,1,2,2,2,2,2,0,0,0,2,2,1,0,2,1,3
911,2,0,0,1,2,4,1,1,2,2,1,2,0,0,0,0,1,0,1,1,0,0,4
913,2,0,1,1,3,2,0,1,0,2,1,2,0,2,1,1,2,2,1,1,0,0,2
916,2,1,0,0,0,0,1,1,1,2,1,1,2,2,0,0,1,1,0,0,0,0,1
918,2,0,0,0,0,5,1,1,2,2,2,2,2,4,1,1,1,2,0,2,2,0,2
919,0,0,1,1,1,5,0,1,0,1,1,0,0,0,2,2,0,0,1,1,0,0,1
920,2,0,1,0,3,4,0,1,0,1,1,0,0,2,1,1,1,2,1,2,0,0,1
921,2,0,1,1,2,2,0,0,2,2,1,2,2,1,0,1,1,1,1,1,1,0,2
922,2,0,1,1,3,2,0,0,2,0,1,1,0,0,0,0,1,1,1,1,2,0,1
924,2,0,1,0,0,3,0,1,2,0,0,0,0,4,1,1,2,2,2,2,2,0,2
925,2,0,0,0,3,5,0,1,2,0,2,1,0,0,2,0,0,0,1,1,0,0,1
926,2,0,1,0,3,3,0,0,2,1,1,0,0,0,0,1,0,1,1,0,1,0,3
927,2,0,0,0,0,2,0,1,2,2,2,2,0,2,1,1,1,1,0,0,2,0,1
928,2,0,0,0,0,1,1,1,2,0,1,1,2,0,1,1,2,2,0,0,0,0,1
